Date,Open,High,Low,Close,Volume,Adjusted Close
2/8/2006,1282.120972,1291.737061,1276.02002,1290.055054,32800,1290.055054
2/7/2006,1289.453003,1297.404053,1270.404053,1282.095947,38400,1282.095947
2/6/2006,1263.003052,1287.665039,1263.003052,1287.625977,29200,1287.625977
1/25/2006,1251.269043,1260.17395,1245.916016,1258.046021,26600,1258.046021
1/24/2006,1256.005005,1262.087036,1247.006958,1252.062012,29600,1252.062012
1/23/2006,1254.776978,1257.347046,1244.274048,1255.774048,29000,1255.774048
1/20/2006,1251.409058,1258.697998,1247.204956,1255.307983,33200,1255.307983
1/19/2006,1235.083008,1251.957031,1230.849976,1251.57605,33600,1251.57605
1/18/2006,1207.525024,1234.529053,1206.359009,1233.349976,26600,1233.349976
1/17/2006,1200.255005,1209.024048,1198.838989,1208.437988,19800,1208.437988
1/16/2006,1221.109985,1221.385986,1202.587036,1202.869019,25200,1202.869019
1/13/2006,1228.156982,1231.223022,1214.880981,1221.458984,27800,1221.458984
1/12/2006,1208.765991,1227.302002,1205.282959,1226.703979,27000,1226.703979
1/11/2006,1219.811035,1223.55896,1204.041016,1211.052979,30600,1211.052979
1/10/2006,1215.848022,1220.755981,1203.651001,1220.618042,26800,1220.618042
1/9/2006,1210.319946,1217.313965,1205.248047,1215.667969,28800,1215.667969
1/6/2006,1198.811035,1215.536011,1191.614014,1209.421997,34400,1209.421997
1/5/2006,1183.305054,1197.837036,1180.45105,1197.269043,29400,1197.269043
1/4/2006,1163.878052,1181.004028,1161.906006,1180.963013,23200,1180.963013
12/30/2005,1171.574951,1173.063965,1158.965942,1161.057007,20000,1161.057007
12/29/2005,1157.505981,1169.866943,1157.505005,1169.862061,21800,1169.862061
12/28/2005,1155.116943,1157.197021,1149.270996,1157.034058,14600,1157.034058
12/27/2005,1157.489014,1158.162964,1149.847046,1154.287964,15600,1154.287964
12/26/2005,1145.77002,1159.781982,1145.337036,1156.822998,18600,1156.822998
12/23/2005,1135.704956,1144.937988,1135.073975,1144.870972,14400,1144.870972
12/22/2005,1129.563965,1136.000977,1125.953979,1135.238037,11200,1135.238037
12/21/2005,1135.977051,1142.392944,1128.942993,1130.759033,12200,1130.759033
12/20/2005,1131.796021,1136.385986,1126.990967,1136.342041,11800,1136.342041
12/19/2005,1127.837036,1134.5,1123.504028,1131.750977,12200,1131.750977
12/16/2005,1122.733032,1127.94104,1118.936035,1127.508057,12600,1127.508057
12/15/2005,1125.671997,1134.853027,1121.55603,1123.555054,16800,1123.555054
12/14/2005,1117.469971,1127.629028,1110.206055,1125.386963,15000,1125.386963
12/13/2005,1115.765015,1119.421021,1106.749023,1117.845947,11400,1117.845947
12/12/2005,1115.750977,1118.525024,1109.082031,1116.366943,12000,1116.366943
12/9/2005,1097.515015,1114.583984,1094.738037,1113.477051,13400,1113.477051
12/8/2005,1100.685059,1106.342041,1092.991943,1098.322998,10400,1098.322998
12/7/2005,1087.740967,1100.047974,1086.733032,1099.61499,10400,1099.61499
12/6/2005,1077.578003,1089.593994,1074.006958,1087.793945,11000,1087.793945
12/5/2005,1093.100952,1093.100952,1077.405029,1079.197021,11200,1079.197021
12/2/2005,1099.755981,1102.759033,1089.562012,1094.286987,10600,1094.286987
12/1/2005,1098.784058,1104.562988,1094.437988,1098.746948,9000,1098.746948
11/30/2005,1095.29895,1099.577026,1090.723022,1099.260986,10800,1099.260986
11/29/2005,1109.56897,1110.305054,1095.343994,1096.985962,11800,1096.985962
11/28/2005,1113.828979,1119.344971,1106.942993,1110.822998,12800,1110.822998
11/25/2005,1113.282959,1115.081055,1107.213013,1114.916016,15600,1114.916016
11/24/2005,1105.334961,1117.94397,1103.762939,1113.374023,17200,1113.374023
11/23/2005,1096.560059,1106.477051,1093.952026,1105.745972,12600,1105.745972
11/22/2005,1119.688965,1119.688965,1098.494995,1098.655029,14600,1098.655029
11/21/2005,1117.776001,1122.879028,1114.243042,1119.936035,15600,1119.936035
11/18/2005,1095.520996,1122.609985,1093.529053,1116.999023,22400,1116.999023
11/17/2005,1094.878052,1098.675049,1090.35498,1095.310059,12000,1095.310059
11/16/2005,1086.82605,1096.296997,1075.43103,1095.890015,12600,1095.890015
11/15/2005,1088.511963,1099.029053,1082.506958,1087.508057,12200,1087.508057
11/14/2005,1089.55896,1089.708984,1083.022949,1088.652954,9200,1088.652954
11/11/2005,1085.69397,1094.307007,1078.583008,1090.194946,12600,1090.194946
11/10/2005,1106.94397,1106.94397,1086.099976,1088.301025,16200,1088.301025
11/9/2005,1110.546997,1117.062988,1107.641968,1108.152954,16800,1108.152954
11/8/2005,1099.939941,1111.119019,1092.53894,1110.146973,15400,1110.146973
11/7/2005,1099.526978,1100.952026,1089.828979,1100.650024,12000,1100.650024
11/4/2005,1094.258057,1100.430054,1087.844971,1100.045044,12800,1100.045044
11/3/2005,1104.593994,1111.437012,1090.821045,1095.272949,16800,1095.272949
11/2/2005,1089.996948,1108.884033,1089.996948,1104.791992,18800,1104.791992
11/1/2005,1091.677002,1094.152954,1074.297974,1089.949951,14000,1089.949951
10/31/2005,1079.040039,1096.149048,1078.285034,1092.817017,14800,1092.817017
10/28/2005,1097.584961,1102.022949,1067.406982,1080.866943,18000,1080.866943
10/27/2005,1093.930054,1101.269043,1087.484009,1097.781982,17200,1097.781982
10/26/2005,1119.428955,1119.428955,1094.571045,1097.161011,19200,1097.161011
10/25/2005,1140.172974,1140.172974,1121.286011,1121.917969,17000,1121.917969
10/24/2005,1141.331055,1143.458984,1133.920044,1141.171021,17200,1141.171021
10/21/2005,1135.609985,1145.98999,1132.358032,1141.317993,18000,1141.317993
10/20/2005,1133.453003,1136.313965,1119.378052,1135.948975,17400,1135.948975
10/19/2005,1141.052002,1150.593994,1132.479004,1134.608032,19000,1134.608032
10/18/2005,1131.262939,1142.036987,1129.668945,1141.20105,19000,1141.20105
10/17/2005,1138.379028,1138.379028,1121.968018,1131.375,15200,1131.375
10/14/2005,1152.374023,1154.319946,1135.509033,1139.546997,15200,1139.546997
10/13/2005,1162.022949,1165.35498,1152.088989,1152.607056,17000,1152.607056
10/12/2005,1157.484985,1165.666016,1152.250977,1161.853027,18400,1161.853027
10/11/2005,1137.947998,1157.302979,1133.89502,1157.192017,13400,1157.192017
10/10/2005,1153.671997,1153.671997,1137.28894,1138.949951,11800,1138.949951
9/30/2005,1156.77002,1158.697998,1150.626953,1155.614014,14400,1155.614014
9/29/2005,1134.44104,1155.776978,1134.44104,1155.484985,18600,1155.484985
9/28/2005,1131.317017,1142.48999,1129.053955,1131.774048,14800,1131.774048
9/27/2005,1155.052979,1157.79895,1132.526978,1133.237061,18000,1133.237061
9/26/2005,1150.932983,1155.604004,1147.267944,1155.041992,14600,1155.041992
9/23/2005,1157.295044,1164.598999,1149.744995,1151.97998,18800,1151.97998
9/22/2005,1185.687988,1185.687988,1147.19397,1159.959961,28600,1159.959961
9/21/2005,1210.852051,1210.852051,1186.980957,1187.988037,31800,1187.988037
9/20/2005,1222.255005,1223.564941,1204.869019,1212.616943,32400,1212.616943
9/19/2005,1213.485962,1220.973999,1210.187988,1220.626953,24600,1220.626953
9/16/2005,1217.418945,1217.758057,1208.561035,1212.947021,22400,1212.947021
9/15/2005,1217.519043,1218.94104,1210.718018,1217.281006,27200,1217.281006
9/14/2005,1209.266968,1217.412964,1204.546021,1217.260986,32200,1217.260986
9/13/2005,1188.25,1207.401001,1186.219971,1207.16394,26000,1207.16394
9/12/2005,1189.746948,1191.932983,1181.43396,1188.212036,17000,1188.212036
9/9/2005,1194.494995,1204.456055,1184.422974,1189.625,22200,1189.625
9/8/2005,1196.272949,1201.463013,1184.787964,1194.411011,30600,1194.411011
9/7/2005,1170.77002,1194.58606,1168.581055,1194.30896,28600,1194.30896
9/6/2005,1197.230957,1201.823975,1172.063965,1173.322021,33600,1173.322021
9/5/2005,1189.064941,1196.865967,1184.010986,1196.223999,26800,1196.223999
9/2/2005,1187.062012,1188.912964,1179.109009,1188.848022,29000,1188.848022
9/1/2005,1163.699951,1185.76001,1160.047974,1184.932983,33800,1184.932983
8/31/2005,1145.812988,1163.524048,1140.098999,1162.797974,21600,1162.797974
8/30/2005,1151.620972,1153.765015,1145.271973,1146.38501,18600,1146.38501
8/29/2005,1171.999023,1172.014038,1147.93396,1154.427979,24400,1154.427979
8/26/2005,1173.01001,1174.536987,1163.990967,1171.859985,24200,1171.859985
8/25/2005,1167.999023,1172.689941,1157.182983,1172.474976,24200,1172.474976
8/24/2005,1151.447998,1171.43396,1151.447998,1167.136963,22600,1167.136963
8/23/2005,1158.828979,1159.630981,1139.239014,1149.957031,21800,1149.957031
8/22/2005,1148.972046,1162.040039,1142.677979,1158.597046,24000,1158.597046
8/19/2005,1144.458984,1157.369995,1132.86499,1150.18396,31600,1150.18396
8/18/2005,1194.436035,1201.755005,1146.561035,1148.035034,49200,1148.035034
8/17/2005,1175.176025,1193.567993,1160.082031,1192.833984,32400,1192.833984
8/16/2005,1188.02002,1192.916992,1170.109985,1177.277954,33200,1177.277954
8/15/2005,1167.032959,1187.796997,1163.848022,1187.005981,30400,1187.005981
8/12/2005,1185.265991,1192.04895,1161.786987,1167.915039,40400,1167.915039
8/11/2005,1165.442993,1184.255981,1164.104004,1183.578979,37000,1183.578979
8/10/2005,1153.208984,1165.126953,1144.949951,1165.032959,31400,1165.032959
8/9/2005,1139.121948,1152.939941,1130.584961,1152.534058,27200,1152.534058
8/8/2005,1131.802979,1146.727051,1131.802979,1138.881958,30200,1138.881958
8/5/2005,1102.619995,1129.067993,1102.595947,1128.743042,27000,1128.743042
8/4/2005,1104.910034,1108.162964,1099.134033,1102.588989,19400,1102.588989
8/3/2005,1106.317017,1120.678955,1103.904053,1107.698975,31400,1107.698975
8/2/2005,1089.527954,1104.043945,1084.796021,1104.037964,19000,1104.037964
8/1/2005,1082.796021,1094.151001,1081.118042,1088.947998,14800,1088.947998
7/29/2005,1084.972046,1088.475952,1077.121948,1083.032959,17600,1083.032959
7/28/2005,1090.109985,1097.634033,1083.357056,1086.547974,24600,1086.547974
7/27/2005,1072.563965,1090.185059,1068.496948,1089.909058,23800,1089.909058
7/26/2005,1046.536011,1078.05603,1046.536011,1072.807007,25600,1072.807007
7/25/2005,1045.269043,1048.973999,1040.592041,1045.400024,14200,1045.400024
7/22/2005,1026.129028,1054.63501,1024.000977,1046.321045,25400,1046.321045
7/21/2005,1020.692993,1022.044006,1009.986023,1020.632019,11200,1020.632019
7/20/2005,1013.984009,1025.103027,1008.682007,1021.052002,10600,1021.052002
7/19/2005,1011.005005,1020.674988,1004.656982,1014.35498,9800,1014.35498
7/18/2005,1023.380005,1023.380005,1008.520996,1012.096985,11000,1012.096985
7/15/2005,1039.609009,1046.364014,1021.986023,1026.11499,12800,1026.11499
7/14/2005,1035.526978,1049.880981,1033.165039,1040.416016,12600,1040.416016
7/13/2005,1044.578003,1045.942993,1033.810059,1037.394043,12800,1037.394043
7/12/2005,1007.901001,1048.917969,1004.080994,1046.161011,18400,1046.161011
7/11/2005,1026.790039,1043.207031,1009.038025,1011.499023,11400,1011.499023
7/8/2005,1036.411987,1036.411987,1015.398987,1017.982971,10400,1017.982971
7/7/2005,1033.218018,1044.052979,1030.498047,1038.597046,8600,1038.597046
7/6/2005,1040.698975,1044.779053,1028.219971,1033.545044,9200,1033.545044
7/5/2005,1043.883057,1047.822998,1032.515015,1039.042969,10400,1039.042969
7/4/2005,1050.241943,1050.241943,1030.178955,1047.277954,12200,1047.277954
7/1/2005,1077.312988,1077.312988,1053.630981,1055.593994,13600,1055.593994
6/30/2005,1103.477051,1103.477051,1078.099976,1080.937988,13800,1080.937988
6/29/2005,1111.666992,1113.521973,1103.906006,1104.991943,13400,1104.991943
6/28/2005,1120.944946,1120.944946,1105.340942,1108.588013,13400,1108.588013
6/27/2005,1108.464966,1129.958984,1108.464966,1124.640015,21800,1124.640015
6/24/2005,1091.989014,1102.22998,1087.692993,1101.881958,11200,1101.881958
6/23/2005,1100.55896,1106.749023,1092.478027,1093.702026,11400,1093.702026
6/22/2005,1098.958008,1103.249023,1090.744995,1102.032959,12400,1102.032959
6/21/2005,1115.665039,1115.665039,1098.904053,1101.485962,15400,1101.485962
6/20/2005,1087.848999,1115.862061,1073.410034,1115.619995,21400,1115.619995
6/17/2005,1090.114014,1094.668945,1079.078003,1085.609985,16800,1085.609985
6/16/2005,1071.771973,1086.348022,1064.026978,1086.01001,14400,1086.01001
6/15/2005,1090.458008,1090.458008,1070.064941,1072.83606,15200,1072.83606
6/14/2005,1108.337036,1119.676025,1092.401978,1093.463989,18400,1093.463989
6/13/2005,1105.96106,1112.100952,1085.865967,1106.291016,19200,1106.291016
6/10/2005,1130.553955,1130.553955,1101.828003,1108.286011,28400,1108.286011
6/9/2005,1118.80603,1146.416992,1103.68103,1131.052002,40600,1131.052002
6/8/2005,1044.178955,1118.69397,1040.157959,1115.582031,40200,1115.582031
6/7/2005,1036.616943,1055.629028,1029.53894,1030.94104,15800,1030.94104
6/6/2005,1010.380981,1034.853027,998.228027,1034.378052,11000,1034.378052
6/3/2005,1013.903015,1019.921997,1000.521973,1013.637024,10000,1013.637024
6/2/2005,1036.72998,1036.72998,1008.754028,1016.062988,11400,1016.062988
6/1/2005,1059.609985,1063.517944,1035.706055,1039.187012,10000,1039.187012
5/31/2005,1061.612061,1070.501953,1057.748047,1060.738037,9200,1060.738037
5/30/2005,1049.720947,1063.947021,1043.276001,1060.161987,8600,1060.161987
5/27/2005,1056.322998,1068.21106,1050.055054,1051.946045,10200,1051.946045
5/26/2005,1071.212036,1077.44104,1055.81604,1058.866943,9400,1058.866943
5/25/2005,1072.520996,1082.178955,1064.875,1072.136963,9800,1072.136963
5/24/2005,1065.998047,1078.098022,1057.536011,1073.847046,11000,1073.847046
5/23/2005,1095.307983,1095.307983,1069.435059,1070.843994,9600,1070.843994
5/20/2005,1100.490967,1108.609985,1094.668945,1099.269043,9600,1099.269043
5/19/2005,1101.753052,1107.227051,1083.11499,1103.474976,10600,1103.474976
5/18/2005,1099.73999,1108.843994,1090.29895,1102.964966,10400,1102.964966
5/17/2005,1091.258057,1108.177979,1083.942993,1099.640015,11600,1099.640015
5/16/2005,1105.396973,1105.396973,1082.136963,1095.468018,10200,1095.468018
5/13/2005,1101.605957,1120.168945,1093.281006,1107.626953,13400,1107.626953
5/12/2005,1122.177979,1122.916016,1099.839966,1103.993042,12400,1103.993042
5/11/2005,1134.594971,1140.171021,1121.866943,1124.270996,11000,1124.270996
5/10/2005,1126.817993,1135.797974,1108.420044,1135.561035,13200,1135.561035
5/9/2005,1160.619995,1165.390015,1130.411011,1130.834961,10800,1130.834961
4/29/2005,1168.331055,1170.198975,1155.984985,1159.145996,14200,1159.145996
4/28/2005,1145.745972,1172.709961,1135.733032,1169.118042,17400,1169.118042
4/27/2005,1165.098999,1166.197998,1148.137939,1148.756958,13600,1148.756958
4/26/2005,1155.644043,1169.14502,1151.636963,1165.334961,14000,1165.334961
4/25/2005,1166.342041,1166.342041,1146.41394,1157.970947,13600,1157.970947
4/22/2005,1171.027954,1177.88501,1163.401978,1169.187012,13600,1169.187012
4/21/2005,1182.204956,1190.541016,1167.994019,1172.55603,13200,1172.55603
4/20/2005,1198.956055,1198.956055,1178.640015,1184.192993,11200,1184.192993
4/19/2005,1196.281006,1202.491943,1191.230957,1199.901978,11000,1199.901978
4/18/2005,1212.391968,1212.391968,1190.984009,1197.734985,11600,1197.734985
4/15/2005,1229.680054,1229.680054,1213.203003,1216.962036,14200,1216.962036
4/14/2005,1252.206055,1253.598022,1233.237061,1234.332031,15600,1234.332031
4/13/2005,1228.973999,1254.31897,1228.973999,1248.203003,19600,1248.203003
4/12/2005,1239.134033,1239.134033,1218.511963,1219.510986,13000,1219.510986
4/11/2005,1248.150024,1252.812988,1235.355957,1240.972046,19400,1240.972046
4/8/2005,1225.04895,1249.203003,1218.759033,1248.520996,17800,1248.520996
4/7/2005,1216.728027,1248.062012,1213.650024,1225.487061,24200,1225.487061
4/6/2005,1191.197998,1220.415039,1183.906006,1214.868042,16800,1214.868042
4/5/2005,1200.69104,1209.340942,1189.255005,1191.744995,11600,1191.744995
4/4/2005,1212.118042,1218.275024,1196.944946,1202.967041,13800,1202.967041
4/1/2005,1180.373047,1237.800049,1173.542969,1223.56604,19600,1223.56604
3/31/2005,1168.828003,1181.531006,1162.031006,1181.235962,10400,1181.235962
3/30/2005,1192.447021,1192.447021,1171.811035,1172.573975,11400,1172.573975
3/29/2005,1199.69104,1209.229004,1194.588989,1195.017944,9200,1195.017944
3/28/2005,1204.849976,1204.849976,1185.456055,1200.113037,9000,1200.113037
3/25/2005,1207.203003,1211.160034,1199.869995,1205.634033,9600,1205.634033
3/24/2005,1200.256958,1208.608032,1187.581055,1208.192017,11400,1208.192017
3/23/2005,1205.755005,1218.010986,1194.322021,1201.649048,13400,1201.649048
3/22/2005,1230.682007,1231.676025,1202.427002,1206.921997,14600,1206.921997
3/21/2005,1226.142944,1232.817017,1220.823975,1231.046021,10000,1231.046021
3/18/2005,1242.453003,1248.034058,1223.61499,1227.402954,12400,1227.402954
3/17/2005,1255.984985,1257.793945,1242.512939,1243.474976,12800,1243.474976
3/16/2005,1267.052002,1268.187012,1247.892944,1255.588989,13600,1255.588989
3/15/2005,1293.131958,1293.259033,1266.636963,1269.144043,15600,1269.144043
3/14/2005,1288.984985,1304.112061,1271.510986,1293.5,18600,1293.5
3/11/2005,1284.512939,1292.529053,1278.152954,1289.94104,15000,1289.94104
3/10/2005,1316.900024,1316.900024,1282.527954,1286.233032,17800,1286.233032
3/9/2005,1321.208008,1326.07605,1310.234985,1316.791016,20600,1316.791016
3/8/2005,1298.25,1318.89502,1296.907959,1318.270996,18000,1318.270996
3/7/2005,1288.407959,1296.880005,1287.73999,1293.739014,10800,1293.739014
3/4/2005,1294.156006,1299.595947,1286.480957,1287.713989,11000,1287.713989
3/3/2005,1285.197021,1295.253052,1276.880005,1294.338989,12800,1294.338989
3/2/2005,1303.310059,1316.723022,1285.916016,1287.449951,18600,1287.449951
3/1/2005,1305.249023,1308.758057,1295.641968,1303.411987,14000,1303.411987
2/28/2005,1311.438965,1315.136963,1298.927979,1306.003052,17600,1306.003052
2/25/2005,1311.366943,1328.532959,1311.204956,1312.444946,24000,1312.444946
2/24/2005,1307.036011,1310.967041,1296.979004,1309.948975,20200,1309.948975
2/23/2005,1309.624023,1316.588013,1299.145996,1309.474976,24200,1309.474976
2/22/2005,1285.629028,1312.532959,1282.782959,1309.276978,22600,1309.276978
2/21/2005,1259.527954,1284.937012,1259.509033,1284.47998,12600,1284.47998
2/18/2005,1275.66394,1278.624023,1258.561035,1258.968994,10600,1258.968994
2/17/2005,1280.027954,1280.027954,1263.71106,1276.134033,11200,1276.134033
2/16/2005,1276.015015,1291.464966,1270.317993,1278.880005,14400,1278.880005
2/4/2005,1238.609009,1274.11499,1235.640015,1269.004028,17000,1269.004028
2/3/2005,1253.812988,1269.155029,1236.178955,1242.307007,20400,1242.307007
2/2/2005,1189.501953,1253.159058,1189.501953,1252.5,19000,1252.5
2/1/2005,1189.500977,1203.06604,1187.26001,1188.93103,9400,1188.93103
1/31/2005,1210.755005,1210.755005,1190.172974,1191.822998,9000,1191.822998
1/28/2005,1223.727051,1226.303955,1208.857056,1213.672974,8200,1213.672974
1/27/2005,1239.578979,1241.136963,1223.876953,1225.890991,9400,1225.890991
1/26/2005,1252.371948,1254.232056,1240.130981,1241.958008,9600,1241.958008
1/25/2005,1252.354004,1254.865967,1239.16394,1254.234009,11800,1254.234009
1/24/2005,1258.024048,1265.948975,1239.800049,1255.776978,18000,1255.776978
1/21/2005,1201.932983,1237.909058,1189.21106,1234.475952,17000,1234.475952
1/20/2005,1213.368042,1213.959961,1199.166992,1204.394043,10400,1204.394043
1/19/2005,1225.074951,1225.074951,1214.63501,1218.108032,9400,1218.108032
1/18/2005,1215.776001,1226.042969,1207.052002,1225.453979,10200,1225.453979
1/17/2005,1235.573975,1236.396973,1214.064941,1216.651978,10000,1216.651978
1/14/2005,1255.870972,1268.855957,1243.873047,1245.619995,9800,1245.619995
1/13/2005,1255.718018,1259.499023,1251.015991,1256.313965,8800,1256.313965
1/12/2005,1257.170044,1257.192993,1246.421997,1256.922974,6800,1256.922974
1/11/2005,1252.71106,1260.870972,1247.834961,1257.462036,7800,1257.462036
1/10/2005,1243.57605,1252.723022,1236.088989,1252.401001,7200,1252.401001
1/7/2005,1239.322998,1256.312988,1235.508057,1244.745972,9000,1244.745972
1/6/2005,1252.493042,1252.734985,1234.235962,1239.430054,8000,1239.430054
1/5/2005,1241.682007,1258.579956,1235.745972,1251.937012,8600,1251.937012
1/4/2005,1260.781982,1260.781982,1238.178955,1242.774048,8200,1242.774048
12/31/2004,1275.385986,1280.827026,1264.485962,1266.495972,8400,1266.495972
12/30/2004,1273.154053,1280.571045,1264.151978,1273.708984,8800,1273.708984
12/29/2004,1278.687988,1285.54895,1270.886963,1274.312988,8800,1274.312988
12/28/2004,1280.93103,1283.630981,1271.910034,1278.942993,7800,1278.942993
12/27/2004,1285.410034,1292.312988,1276.72998,1280.271973,7200,1280.271973
12/24/2004,1281.317993,1290.656982,1280.380005,1285.036011,7200,1285.036011
12/23/2004,1308.57605,1308.588989,1280.718018,1282.718994,8400,1282.718994
12/22/2004,1277.182983,1307.725952,1275.062988,1307.569946,13400,1307.569946
12/21/2004,1275.087036,1285.704956,1271.030029,1275.170044,7000,1275.170044
12/20/2004,1286.06604,1286.06604,1272.145996,1275.458984,8000,1275.458984
12/17/2004,1303.939941,1303.939941,1288.237061,1290.48999,7600,1290.48999
12/16/2004,1311.026978,1317.616943,1302.484985,1305.017944,9000,1305.017944
12/15/2004,1307.339966,1317.81604,1291.85498,1313.045044,11400,1313.045044
12/14/2004,1309.06604,1315.894043,1303.149048,1307.552979,8000,1307.552979
12/13/2004,1312.60498,1314.400024,1299.803955,1309.694946,8600,1309.694946
12/10/2004,1336.628052,1340.36499,1316.642944,1317.717041,11000,1317.717041
12/9/2004,1326.744019,1352.454956,1318.468018,1338.810059,15200,1338.810059
12/8/2004,1331.276978,1337.869995,1322.051025,1326.437988,8600,1326.437988
12/7/2004,1339.817993,1340.879028,1322.817993,1323.751953,10200,1323.751953
12/6/2004,1337.807007,1342.831055,1327.383057,1339.644043,10600,1339.644043
12/3/2004,1333.009033,1343.71106,1332.855957,1337.197021,13600,1337.197021
12/2/2004,1333.572998,1334.057983,1324.552979,1333.089966,12800,1333.089966
12/1/2004,1340.916016,1342.546021,1332.967041,1334.94397,9600,1334.94397
11/30/2004,1335.998047,1341.482056,1332.287964,1340.770996,9200,1340.770996
11/29/2004,1354.574951,1354.574951,1335.608032,1337.43396,10000,1337.43396
11/26/2004,1357.536011,1362.494019,1354.795044,1356.727051,10400,1356.727051
11/25/2004,1358.407959,1362.159058,1348.406006,1358.333008,13400,1358.333008
11/24/2004,1371.322998,1380.765991,1358.452026,1359.125,16400,1359.125
11/23/2004,1383.525024,1383.786987,1368.142944,1371.244019,16400,1371.244019
11/22/2004,1381.578979,1387.342041,1374.406006,1383.02002,16600,1383.02002
11/19/2004,1369.80603,1380.07605,1365.240967,1379.959961,14200,1379.959961
11/18/2004,1353.498047,1368.061035,1352.885986,1367.828003,11600,1367.828003
11/17/2004,1370.697998,1370.791992,1350.520996,1356.137939,12200,1356.137939
11/16/2004,1372.57605,1376.188965,1361.279053,1370.389038,14200,1370.389038
11/15/2004,1354.478027,1370.615967,1354.478027,1370.046021,14200,1370.046021
11/12/2004,1346.843018,1360.328979,1341.124023,1352.217041,15800,1352.217041
11/11/2004,1358.646973,1379.859985,1346.029053,1347.069946,27400,1347.069946
11/10/2004,1310.31897,1360.713013,1302.703979,1354.385986,23400,1354.385986
11/9/2004,1304.370972,1313.151001,1299.942017,1307.428955,7200,1307.428955
11/8/2004,1303.521973,1307.619019,1292.909058,1304.229004,7400,1304.229004
11/5/2004,1308.654053,1315.94104,1298.707031,1305.128052,10000,1305.128052
11/4/2004,1328.11499,1338.264038,1301.363037,1304.776001,14000,1304.776001
11/3/2004,1304.574951,1327.5,1301.323975,1326.749023,13200,1326.749023
11/2/2004,1303.878052,1306.277954,1290.988037,1301.527954,11000,1301.527954
11/1/2004,1317.657959,1323.100952,1304.293945,1305.291016,12000,1305.291016
10/29/2004,1316.598999,1337.276001,1304.067017,1320.536011,18000,1320.536011
10/28/2004,1340.814941,1356.630981,1336.75,1341.737061,19600,1341.737061
10/27/2004,1326.916992,1343.029053,1314.866943,1342.79895,20800,1342.79895
10/26/2004,1309.621948,1325.202026,1289.873047,1324.782959,17000,1324.782959
10/25/2004,1337.254028,1346.880981,1308.891968,1311.151001,17600,1311.151001
10/22/2004,1310.854004,1330.560059,1294.041016,1329.35498,18000,1329.35498
10/21/2004,1331.219971,1340.963013,1304.543945,1310.545044,16400,1310.545044
10/20/2004,1337.713989,1337.714966,1311.876953,1330.583984,11800,1330.583984
10/19/2004,1339.063965,1361.813965,1334.464966,1337.618042,13000,1337.618042
10/18/2004,1332.520996,1341.782959,1316.322998,1335.394043,10200,1335.394043
10/15/2004,1328.472046,1340.115967,1312.550049,1330.517944,13600,1330.517944
10/14/2004,1386.858032,1387.362061,1331.130981,1332.937988,17200,1332.937988
10/13/2004,1382.355957,1393.651978,1372.062988,1386.720947,14200,1386.720947
10/12/2004,1410.609985,1410.609985,1380.692017,1384.438965,17000,1384.438965
10/11/2004,1424.224976,1437.572021,1409.223022,1413.154053,23200,1413.154053
10/8/2004,1395.668945,1423.203979,1373.927979,1422.928955,13800,1422.928955
9/30/2004,1418.108032,1420.052002,1390.68396,1396.699951,13000,1396.699951
9/29/2004,1436.706055,1438.977051,1417.828979,1420.009033,13200,1420.009033
9/28/2004,1430.220947,1438.047974,1416.603027,1435.588989,14200,1435.588989
9/27/2004,1452.508057,1466.401978,1419.312988,1427.397949,19800,1427.397949
9/24/2004,1475.090942,1496.213989,1434.310059,1435.562988,40800,1435.562988
9/23/2004,1417.390991,1464.975952,1408.609985,1464.779053,22400,1464.779053
9/22/2004,1444.254028,1451.412964,1414.70105,1420.147949,30200,1420.147949
9/21/2004,1466.203003,1467.542969,1436.51001,1448.562012,34800,1448.562012
9/20/2004,1423.972046,1463.792969,1422.899048,1463.220947,41800,1463.220947
9/17/2004,1373.499023,1415.640015,1368.542969,1414.702026,31000,1414.702026
9/16/2004,1364.25,1377.98999,1354.199951,1371.20105,23000,1371.20105
9/15/2004,1303.287964,1374.036011,1301.375977,1355.225952,29400,1355.225952
9/14/2004,1266.232056,1305.734009,1266.232056,1300.357056,12600,1300.357056
9/13/2004,1285.31897,1285.31897,1259.432007,1260.31604,6800,1260.31604
9/10/2004,1281.583008,1287.746948,1270.937012,1287.081055,6200,1287.081055
9/9/2004,1307.468018,1307.472046,1281.749023,1284.307007,8000,1284.307007
9/8/2004,1322.839966,1323.259033,1302.113037,1309.333008,8200,1309.333008
9/7/2004,1321.208008,1325.682983,1312.312012,1324.293945,5600,1324.293945
9/6/2004,1326.458984,1326.873047,1315.958008,1321.464966,5800,1321.464966
9/3/2004,1327.807007,1333.218994,1319.824951,1327.115967,7400,1327.115967
9/2/2004,1319.071045,1328.607056,1303.187988,1327.927002,8600,1327.927002
9/1/2004,1340.75,1340.770996,1319.862061,1321.462036,6200,1321.462036
8/31/2004,1342.302002,1360.754028,1331.761963,1342.062012,11700,1342.062012
8/30/2004,1318.317993,1322.232056,1310.024048,1319.532959,6000,1319.532959
8/27/2004,1333.307007,1337.72998,1314.599976,1320.614014,6800,1320.614014
8/26/2004,1339.615967,1340.947998,1330.223022,1334.421997,5800,1334.421997
8/25/2004,1344.462036,1346.967041,1334.291992,1339.784058,6600,1339.784058
